mdb,partei,link
https://www.bundestag.de/abgeordnete/biografien/R/rosemann_martin-857926, SPD,"[{'title': 'homepage', 'url': 'https://martin-rosemann.de/'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rosenthal_jessica-860982, SPD,"[{'title': 'homepage', 'url': 'https://jessicarosenthal.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/jessi_rosenthal'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jessi_rosenthal/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/jessicarosenthal.bonn'}]"
https://www.bundestag.de/abgeordnete/biografien/R/roth_claudia-857916, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.claudia-roth.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Roth'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/claudiaroth_official'}]"
https://www.bundestag.de/abgeordnete/biografien/R/roth_michael-857922, SPD,"[{'title': 'homepage', 'url': 'http://www.michaelroth.eu'}, {'title': 'facebook', 'url': 'https://www.facebook.com/michael.rothmdb/'}, {'title': 'twitter', 'url': 'https://twitter.com/MiRo_SPD'}, {'title': 'Instagram', 'url': 'https://instagram.com/michael.roth.mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rothfuss_rainer-861124, AfD,"[{'title': 'homepage', 'url': 'https://www.rainer-rothfuss.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Dr.Rainer.Rothfuss'}, {'title': 'twitter', 'url': 'https://twitter.com/DrRothfuss'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/dr-rainer-rothfuß-0b900b22'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/dr.rainer.rothfuss'}, {'title': 'youtube', 'url': 'https://www.youtube.com/@DrRainerRothfu'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rottmann_manuela-857878, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://manuela-rottmann.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ManuelaRottmannGruene'}, {'title': 'twitter', 'url': 'https://www.twitter.com/@ManuelaRottman'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rouenhoff_stefan-857892, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.stefan-rouenhoff.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/stefanrouenhoff/'}, {'title': 'twitter', 'url': 'https://twitter.com/stefanrouenhoff'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stefanrouenhoff/'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rudolph_thorsten-861184, SPD,"[{'title': 'homepage', 'url': 'https://thorsten-rudolph.spd.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/thrstnrdlph'}, {'title': 'twitter', 'url': 'http://www.twitter.com/jethoru'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rudolph_tina-861438, SPD,"[{'title': 'homepage', 'url': 'https://tina-rudolph.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/tina.rudolph.spd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/tina.rudolph.spd'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rueddel_erwin-857930, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.erwin-rueddel.de'}, {'title': 'twitter', 'url': 'http://twitter.com/Erwin_Rueddel'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rueffer_corinna-857888, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.corinna-rueffer.de'}, {'title': 'facebook', 'url': 'http://de-de.facebook.com/corinna.ruffer'}]"
https://www.bundestag.de/abgeordnete/biografien/R/ruetzel_bernd-857910, SPD,"[{'title': 'homepage', 'url': 'http://www.bernd-ruetzel.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/BerndRuetzelMdB'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/accounts/login/?next=/bernd_ruetzel/'}]"
https://www.bundestag.de/abgeordnete/biografien/R/rupprecht_albert-857884, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.albert-rupprecht.de'}]"
https://www.bundestag.de/abgeordnete/biografien/R/ryglewski_sarah-857904, SPD,"[{'title': 'homepage', 'url': 'https://www.sarah-ryglewski.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/sarah.ryglewski'}, {'title': 'twitter', 'url': 'https://www.twitter.com/RyglewskiS'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/sarah.ryglewski'}]"
https://www.bundestag.de/abgeordnete/biografien/S/saathoff_johann-857972, SPD,"[{'title': 'homepage', 'url': 'https://www.johann-saathoff.de/'}, {'title': 'facebook', 'url': 'http://www.facebook.com/johann.saathoff.52'}, {'title': 'twitter', 'url': 'http://www.twitter.com/@johann_saathoff'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/j.saathoff'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sacher_michael-861886, Bündnis 90/Die Grünen,"[{'title': 'facebook', 'url': 'https://de-de.facebook.com/michael.sacher2'}, {'title': 'twitter', 'url': 'https://twitter.com/sacher_mchl'}]"
https://www.bundestag.de/abgeordnete/biografien/S/santos_wintz_catarina-860952, CDU/CSU,"[{'title': 'homepage', 'url': 'https://catarinadossantos.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/catarinadossantos2021'}, {'title': 'twitter', 'url': 'https://twitter.com/CatarinaDosSa'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/catarinadossantos_mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sattelberger_thomas-863128, CDU/CSU,no_data
https://www.bundestag.de/abgeordnete/biografien/S/sauter_christian-857932, FDP,"[{'title': 'homepage', 'url': 'https://csauter.abgeordnete.fdpbt.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/christianBT1721/'}, {'title': 'twitter', 'url': 'https://twitter.com/chr_sauter'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaefer_axel-857946, SPD,"[{'title': 'homepage', 'url': 'https://axelschaefer-mdb.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/axel.schaefer.bochum/'}, {'title': 'Instagram', 'url': 'http://instagram.com/axel.schaefer.mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaefer_ingo-861050, SPD,"[{'title': 'homepage', 'url': 'https://www.ingo-waehlen.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SPDBundestagskandidat/'}, {'title': 'twitter', 'url': 'https://twitter.com/ingoschaeferspd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/ingo.schaefer.nrw'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaefer_jamila-860330, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.jamila-schaefer.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/jamila.Schafer'}, {'title': 'twitter', 'url': 'http://twitter.com/jamila_anna'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/jamila_anna'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaefer_sebastian-860174, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.sebastian-es.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/sebastian.schafer.3152'}, {'title': 'twitter', 'url': 'https://twitter.com/sebastian_es_'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/sebastian_es_bt'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaeffler_frank-857952, FDP,"[{'title': 'homepage', 'url': 'http://www.frank-schaeffler.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/frank.schaeffler/'}, {'title': 'twitter', 'url': 'https://twitter.com/f_schaeffler'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/f_schaeffler/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaetzl_johannes-860286, SPD,"[{'title': 'homepage', 'url': 'https://Johannes-Schaetzl.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/schaetzljohannes'}, {'title': 'twitter', 'url': 'http://twitter.com/schaetzlJo'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/johannesschaetzl/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schaeuble_wolfgang-857936, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.wolfgang-schaeuble.de'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schamber_rebecca-860884, SPD,"[{'title': 'homepage', 'url': 'http://www.rebecca-schamber.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/Rebecca.SchamberSPD'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/Rebecca.Schamber.SPD'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schattner_bernd-861158, AfD,"[{'title': 'homepage', 'url': 'http://bernd-schattner.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/bernd.schattner.AfD'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/schattner_bernd_afd/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schauws_ursula-857942, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.ulle-schauws.de'}, {'title': 'facebook', 'url': 'https://facebook.com/ulleschauwsmdb'}, {'title': 'twitter', 'url': 'https://twitter.com/ulle_schauws'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/ulle_schauws/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/scheer_nina-857962, SPD,"[{'title': 'homepage', 'url': 'http://www.nina-scheer.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ninascheer.spd'}, {'title': 'twitter', 'url': 'https://twitter.com/NinaScheer_SPD'}, {'title': 'Instagram', 'url': 'https://instagram.com/NinaScheer_SPD'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schenderlein_christiane-861272, CDU/CSU,"[{'title': 'homepage', 'url': 'https://christiane-schenderlein.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/chrschenderlein/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christiane_schenderlein'}]"
https://www.bundestag.de/abgeordnete/biografien/S/scheuer_andreas-857964, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.andreas-scheuer.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Andreas.Scheuer'}, {'title': 'twitter', 'url': 'https://twitter.com/andreasscheuer'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/andreas.scheuer/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schieder_marianne-857968, SPD,"[{'title': 'homepage', 'url': 'http://www.marianne-schieder.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MarianneSchieder'}, {'title': 'twitter', 'url': 'http://www.twitter.com/@m_schieder'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/marianneschieder'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schiefner_udo-857940, SPD,no_data
https://www.bundestag.de/abgeordnete/biografien/S/schielke_ziesing_ulrike-857954, AfD,"[{'title': 'homepage', 'url': 'https://ulrike-schielke-ziesing.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/UlrikeSchielkeZiesingAfD/'}, {'title': 'twitter', 'url': 'https://twitter.com/ulschzi'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schierenbeck_peggy-860880, SPD,"[{'title': 'homepage', 'url': 'https://www.peggy-schierenbeck.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/pschierenbeck'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/peggy.ist.da/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schimke_jana-857976, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.jana-schimke.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/janaschimke.Bundestagsabgeordnete'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schisanowski_timo-861110, SPD,"[{'title': 'homepage', 'url': 'https://timo-schisanowski.de/'}, {'title': 'facebook', 'url': 'http://www.facebook.de/timo.schisanowski'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/timo.schisanowski'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmid_christoph-860280, SPD,"[{'title': 'homepage', 'url': 'https://christoph-schmid.spd.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/@christophalerheim'}, {'title': 'twitter', 'url': 'https://www.twitter.com/@kratermensch'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christoph.schmid.alerheim'}, {'title': 'youtube', 'url': 'https://www.youtube.com/@meinroteabc Christoph Schmid'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmid_nils-857958, SPD,"[{'title': 'homepage', 'url': 'https://www.nils-schmid.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Nils.Schmid.SPD/'}, {'title': 'twitter', 'url': 'https://twitter.com/nilsschmid?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nils.schmid.spd'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCvlTH9lXKCypzihbeAVdZXg'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmidt_dagmar-857966, SPD,"[{'title': 'homepage', 'url': 'http://www.dagmarschmidt.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/dieschmidt'}, {'title': 'twitter', 'url': 'http://www.twitter.com/dieschmidt'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/dieschmidt'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmidt_eugen-861178, AfD,"[{'title': 'facebook', 'url': 'https://www.facebook.com/eugen.schmidt.afd'}, {'title': 'twitter', 'url': 'https://twitter.com/AfDrus'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/accounts/login/?next=/afdrus/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCI8cwWG8IbIFdUBPF3L0FuA'}, {'title': 'tiktok', 'url': 'https://www.tiktok.com/@eugen_schmidt.mdb'}, {'title': 'Telegram', 'url': 'https://t.me/EugenSchmidtMdB'}, {'title': 'Gettr', 'url': 'https://gettr.com/user/eugenschmidtmdb'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmidt_jan-861180, AfD,"[{'title': 'homepage', 'url': 'https://jan-wenzel-schmidt.de'}, {'title': 'twitter', 'url': 'https://twitter.com/jws_afd'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jws_afd'}, {'title': 'facebook', 'url': 'https://www.facebook.com/jan.schmidt.afd'}, {'title': 'youtube', 'url': 'https://www.youtube.com/janwenzelschmidtafd'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmidt_stefan-857950, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.schmidt-oberpfalz.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/schmidt.regensburg/'}, {'title': 'twitter', 'url': 'https://twitter.com/Schmidt_MdB'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stefan_schmidt_mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schmidt_uwe-857938, SPD,"[{'title': 'homepage', 'url': 'https://www.uwe-schmidt-mdb.de/'}, {'title': 'Instagram', 'url': 'https://instagram.com/uweschmidt.mdb'}, {'title': 'facebook', 'url': 'https://www.facebook.com/schmidtmachts'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schneider_carsten-857990, SPD,"[{'title': 'homepage', 'url': 'http://www.carsten-schneider.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/schneidercar'}, {'title': 'twitter', 'url': 'http://www.twitter.com/schneidercar'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/schneidercar_spd'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schneider_daniel-860886, SPD,"[{'title': 'homepage', 'url': 'http://www.schneider-cuxhaven.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/danielschneidercuxhaven'}, {'title': 'twitter', 'url': 'http://www.twitter.com/schneider_cux'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/danielschneidercuxhaven'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schneider_joerg-858002, AfD,"[{'title': 'facebook', 'url': 'https://www.facebook.com/JoergSchneiderAfD/'}, {'title': 'twitter', 'url': 'https://twitter.com/Schneider_AfD'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schnieder_patrick-857992, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.patrick-schnieder.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/PatrickSchniederMdB'}, {'title': 'twitter', 'url': 'http://www.twitter.com/PSchnieder'}, {'title': 'youtube', 'url': 'http://www.youtube.com/user/PatrickSchnieder'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/pschnieder/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schoen_nadine-858006, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.nadine-schoen.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/schoen.nadine/'}, {'title': 'twitter', 'url': 'https://twitter.com/NadineSchoen'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/nadine-schön-014682202'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/schoenunterwegs'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schoenberger_marlene-860342, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.marlene-schoenberger.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SchoenbergerMarlene/'}, {'title': 'twitter', 'url': 'https://twitter.com/lime_green_leni'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/lime_green_leni/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/scholz_olaf-860468, SPD,"[{'title': 'homepage', 'url': 'https://olaf-scholz.spd.de/olaf-scholz/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/olafscholz'}, {'title': 'twitter', 'url': 'https://twitter.com/OlafScholz'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/olafscholz/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schraps_johannes-857996, SPD,"[{'title': 'homepage', 'url': 'http://www.johannes-schraps.de'}, {'title': 'facebook', 'url': 'http://facebook.com/johannes.schraps.spd'}, {'title': 'twitter', 'url': 'https://twitter.com/jojoschraps'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jojoschraps/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schreider_christian-861204, SPD,"[{'title': 'homepage', 'url': 'https://christian-schreider.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/christian.schreider'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/chris_schreider/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schreiner_felix-857978, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.felix-schreiner.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/schreiner.felix/'}, {'title': 'twitter', 'url': 'https://twitter.com/felixschreiner'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/felixschreiner/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schrodi_michael-857998, SPD,"[{'title': 'homepage', 'url': 'http://www.michael-schrodi.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/m.schrodi'}, {'title': 'twitter', 'url': 'http://www.twitter.com/mischrodi'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/michaelschrodi'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schroeder_christina-860816, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.christina-johanne-schroeder.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/cj_schroeder'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/cijay_schroeder/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schroeder_ria-861210, FDP,"[{'title': 'homepage', 'url': 'https://riaschroeder.de'}, {'title': 'twitter', 'url': 'https://twitter.com/ria_schroeder'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/riaschrdr/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ria.schroeder.hh'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/ria-schr%C3%B6der-814117115/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schulz_anja-861214, FDP,"[{'title': 'homepage', 'url': 'https://aschulz.abgeordnete.fdpbt.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/_anja_schulz'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/anja_schulz_liberal/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/AnjaSchulzFDP'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schulz_uwe-857986, AfD,"[{'title': 'homepage', 'url': 'http://www.uweschulz.info'}, {'title': 'facebook', 'url': 'http://www.facebook.com/uweschulzafd'}, {'title': 'twitter', 'url': 'https://twitter.com/Uwe_Schulz_AfD'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/uwe_schulz_mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schulz-asche_kordula-858004, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://schulz-asche.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/SchulzAsche/'}, {'title': 'twitter', 'url': 'https://twitter.com/k_sa'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/schulzasche/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schulze_svenja-860968, SPD,"[{'title': 'homepage', 'url': 'https://svenja-schulze.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/svenja.schulze'}, {'title': 'twitter', 'url': 'https://twitter.com/SvenjaSchulze68'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schwabe_frank-857980, SPD,"[{'title': 'homepage', 'url': 'http://www.frank-schwabe.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/frankschwabe.spd'}, {'title': 'twitter', 'url': 'https://twitter.com/FrankSchwabe'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/frank.schwabe/?hl=de'}, {'title': 'tiktok', 'url': 'https://www.tiktok.com/@frank.schwabe?lang=de-DE'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schwartze_stefan-857984, SPD,"[{'title': 'homepage', 'url': 'http://www.stefan-schwartze.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/stefan.schwartze/'}, {'title': 'twitter', 'url': 'https://twitter.com/s_schwartze'}, {'title': 'Instagram', 'url': 'https://instagram.com/stefan_schwartze'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schwarz_andreas-857988, SPD,"[{'title': 'homepage', 'url': 'http://www.spd-schwarz.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/andreas.schwarz.spd'}, {'title': 'twitter', 'url': 'https://twitter.com/Schwarz_MdB'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/andreas.schwarz.mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schwarz_armin-860632, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.armin-schwarz.de/'}, {'title': 'facebook', 'url': 'https://m.facebook.com/schwarz.armin'}, {'title': 'Instagram', 'url': 'https://instagram.com/armin_schwarz_cdu'}]"
https://www.bundestag.de/abgeordnete/biografien/S/schwarzeluehr-sutter_rita-857994, SPD,"[{'title': 'homepage', 'url': 'https://xn--schwarzelhr-sutter-u6b.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/schwarzeluehrsutter/'}, {'title': 'twitter', 'url': 'https://twitter.com/rischwasu?lang=en'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/rischwasu/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/seestern_pauly_matthias-858010, FDP,"[{'title': 'homepage', 'url': 'https://www.seestern-pauly.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/seestern.pauly/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/matthiasseesternpauly/'}, {'title': 'twitter', 'url': 'https://twitter.com/mseesternpauly'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/matthias-seestern-pauly-44158a207'}]"
https://www.bundestag.de/abgeordnete/biografien/S/seidler_stefan-863288, fraktionslos,"[{'title': 'homepage', 'url': 'https://stefan-seidler.info/'}, {'title': 'twitter', 'url': 'https://twitter.com/stefan_seidler'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stefan.seidler.ssw/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/stefan.seidler1'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/stefanseidler/'}, {'title': 'sonstige Website', 'url': 'https://www.ssw.de/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/seif_detlef-858062, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.detlef-seif-cdu.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/DetlefSeif'}]"
https://www.bundestag.de/abgeordnete/biografien/S/seiter_stephan-861238, FDP,"[{'title': 'homepage', 'url': 'https://sseiter.abgeordnete.fdpbt.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/seiterfdpremsmurr/'}, {'title': 'twitter', 'url': 'https://twitter.com/StSeiter'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stseiter'}]"
https://www.bundestag.de/abgeordnete/biografien/S/seitz_thomas-858072, AfD,"[{'title': 'homepage', 'url': 'http://thomas-seitz.net/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Thomas.Seitz.AfD/'}, {'title': 'twitter', 'url': 'https://twitter.com/Th_Seitz_AfD'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/mdbseitz/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCYdSUCULMbm1NIVMOkR3FPA'}]"
https://www.bundestag.de/abgeordnete/biografien/S/seitzl_lina-860184, SPD,"[{'title': 'homepage', 'url': 'https://www.lina-seitzl.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/lina_seitzl'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/lina_seitzl/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/linaseitzl21'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sekmen_melis-860156, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://melis-sekmen.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/melisfuermannheim'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/melis_sekmen/'}, {'title': 'twitter', 'url': 'https://twitter.com/Melis_S'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/melis-sekmen-315a17164'}]"
https://www.bundestag.de/abgeordnete/biografien/S/semet_rainer-861240, FDP,"[{'title': 'homepage', 'url': 'https://rainer-semet.wahl.freie-demokraten.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/RainerSemet'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/rainersemet/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/profile.php?id=1609126067'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/rainersemet/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sichert_martin-858038, AfD,"[{'title': 'facebook', 'url': 'https://www.facebook.com/sichertmartin'}, {'title': 'twitter', 'url': 'https://twitter.com/Martin_Sichert'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/martinsichert'}, {'title': 'youtube', 'url': 'https://www.youtube.com/c/MartinSichertMdB'}, {'title': 'Telegram', 'url': 'https://t.me/martinsichertinfo'}, {'title': 'Gettr', 'url': 'https://gettr.com/user/martinsichert'}, {'title': 'tiktok', 'url': 'https://www.tiktok.com/@sichertdeutschland'}]"
https://www.bundestag.de/abgeordnete/biografien/S/silberhorn_thomas-858036, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.thomas-silberhorn.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ThomasSilberhornMdB'}, {'title': 'twitter', 'url': 'https://twitter.com/SilberhornMdB'}]"
